user_id,event_name,event_timestamp,device_type,traffic_source,location,cart_value,discount_pct,page_load_seconds
8991,visit,2025-01-20 06:11:00,desktop,email,US,82.41,13.408466332654307,3.63
7204,visit,2025-01-20 06:13:00,mobile,paid_social,SG,102.74,8.644796508736267,1.8
46,visit,2025-01-20 08:30:00,mobile,organic_search,SG,109.42,1.7069109077377593,3.23
46,signup,2025-01-20 08:32:00,mobile,organic_search,SG,109.42,1.7069109077377593,3.23
7773,visit,2025-01-20 09:25:00,mobile,direct,UK,24.33,12.346868215534872,3.8
7773,signup,2025-01-20 09:40:00,mobile,direct,UK,24.33,12.346868215534872,3.8
7773,add_to_cart,2025-01-20 10:03:00,mobile,direct,UK,24.33,12.346868215534872,3.8
7755,visit,2025-01-20 10:18:00,tablet,paid_social,IN,65.66,1.8207700133300886,2.06
7755,signup,2025-01-20 10:19:00,tablet,paid_social,IN,65.66,1.8207700133300886,2.06
7755,add_to_cart,2025-01-20 10:42:00,tablet,paid_social,IN,65.66,1.8207700133300886,2.06
7755,purchase,2025-01-20 10:50:00,tablet,paid_social,IN,65.66,1.8207700133300886,2.06
9527,visit,2025-01-20 10:59:00,mobile,email,US,78.03,19.498211989857314,3.59
247,visit,2025-01-20 11:07:00,tablet,email,US,36.67,2.4435215997631996,1.36
247,add_to_cart,2025-01-20 11:09:00,tablet,email,US,36.67,2.4435215997631996,1.36
247,signup,2025-01-20 11:11:00,tablet,email,US,36.67,2.4435215997631996,1.36
7655,visit,2025-01-20 11:18:00,desktop,direct,US,76.62,0.0,5.51
247,begin_checkout,2025-01-20 11:25:00,tablet,email,US,36.67,2.4435215997631996,1.36
7655,signup,2025-01-20 11:27:00,desktop,direct,US,76.62,0.0,5.51
7755,begin_checkout,2025-01-20 11:30:00,tablet,paid_social,IN,65.66,1.8207700133300886,2.06
247,purchase,2025-01-20 12:35:00,tablet,email,US,36.67,2.4435215997631996,1.36
9014,visit,2025-01-20 12:56:00,mobile,email,US,81.91,12.412232158834403,2.74
6622,visit,2025-01-20 13:10:00,desktop,paid_social,US,94.89,4.034081291656234,3.05
6622,signup,2025-01-20 13:34:00,desktop,paid_social,US,94.89,4.034081291656234,3.05
5656,visit,2025-01-20 14:06:00,desktop,email,SG,88.98,8.53318301364202,3.29
2508,visit,2025-01-20 14:56:00,desktop,paid_social,IN,98.62,7.452349600830518,2.82
2508,signup,2025-01-20 15:01:00,desktop,paid_social,IN,98.62,7.452349600830518,2.82
2508,add_to_cart,2025-01-20 15:04:00,desktop,paid_social,IN,98.62,7.452349600830518,2.82
2508,begin_checkout,2025-01-20 15:14:00,desktop,paid_social,IN,98.62,7.452349600830518,2.82
656,visit,2025-01-20 15:19:00,mobile,paid_social,UK,25.0,3.5098016939024763,2.73
656,signup,2025-01-20 15:21:00,mobile,paid_social,UK,25.0,3.5098016939024763,2.73
656,add_to_cart,2025-01-20 15:39:00,mobile,paid_social,UK,25.0,3.5098016939024763,2.73
2508,purchase,2025-01-20 16:20:00,desktop,paid_social,IN,98.62,7.452349600830518,2.82
6984,visit,2025-01-20 16:21:00,mobile,email,US,72.64,5.273141089260828,1.97
6984,signup,2025-01-20 16:25:00,mobile,email,US,72.64,5.273141089260828,1.97
9816,visit,2025-01-20 16:28:00,mobile,email,SG,53.32,12.181786687814032,2.9
6984,purchase,2025-01-20 16:33:00,mobile,email,US,72.64,5.273141089260828,1.97
2294,visit,2025-01-20 16:55:00,desktop,direct,IN,66.41,9.30223178080723,1.71
6984,add_to_cart,2025-01-20 16:55:00,mobile,email,US,72.64,5.273141089260828,1.97
2294,signup,2025-01-20 17:07:00,desktop,direct,IN,66.41,9.30223178080723,1.71
6984,begin_checkout,2025-01-20 17:12:00,mobile,email,US,72.64,5.273141089260828,1.97
6061,visit,2025-01-20 19:01:00,mobile,organic_search,SG,112.45,4.252642193345307,3.17
1857,visit,2025-01-20 19:09:00,desktop,organic_search,IN,73.99,13.1284523494812,2.96
1857,signup,2025-01-20 19:13:00,desktop,organic_search,IN,73.99,13.1284523494812,2.96
1857,add_to_cart,2025-01-20 19:19:00,desktop,organic_search,IN,73.99,13.1284523494812,2.96
6061,signup,2025-01-20 19:24:00,mobile,organic_search,SG,112.45,4.252642193345307,3.17
3417,visit,2025-01-20 20:29:00,mobile,direct,AE,64.85,1.1904113179500673,4.49
3417,signup,2025-01-20 20:46:00,mobile,direct,AE,64.85,1.1904113179500673,4.49
712,visit,2025-01-20 20:53:00,desktop,paid_social,IN,65.23,19.26434828800314,4.32
6548,visit,2025-01-20 20:55:00,desktop,paid_social,SG,56.19,11.519800636144154,3.29
712,signup,2025-01-20 21:05:00,desktop,paid_social,IN,65.23,19.26434828800314,4.32
3417,begin_checkout,2025-01-20 21:08:00,mobile,direct,AE,64.85,1.1904113179500673,4.49
6548,signup,2025-01-20 21:10:00,desktop,paid_social,SG,56.19,11.519800636144154,3.29
6548,begin_checkout,2025-01-20 21:10:00,desktop,paid_social,SG,56.19,11.519800636144154,3.29
3417,add_to_cart,2025-01-20 21:17:00,mobile,direct,AE,64.85,1.1904113179500673,4.49
712,begin_checkout,2025-01-20 21:23:00,desktop,paid_social,IN,65.23,19.26434828800314,4.32
3417,purchase,2025-01-20 21:25:00,mobile,direct,AE,64.85,1.1904113179500673,4.49
6548,add_to_cart,2025-01-20 21:27:00,desktop,paid_social,SG,56.19,11.519800636144154,3.29
6548,purchase,2025-01-20 21:35:00,desktop,paid_social,SG,56.19,11.519800636144154,3.29
712,add_to_cart,2025-01-20 21:37:00,desktop,paid_social,IN,65.23,19.26434828800314,4.32
8264,visit,2025-01-20 21:53:00,mobile,direct,IN,97.19,12.995223158135381,4.88
712,purchase,2025-01-20 22:13:00,desktop,paid_social,IN,65.23,19.26434828800314,4.32
3943,visit,2025-01-20 22:16:00,mobile,organic_search,IN,92.16,11.558303816028085,2.44
3943,signup,2025-01-20 22:20:00,mobile,organic_search,IN,92.16,11.558303816028085,2.44
1545,visit,2025-01-20 23:02:00,desktop,direct,AE,63.5,12.074751527549191,4.55
1545,signup,2025-01-20 23:13:00,desktop,direct,AE,63.5,12.074751527549191,4.55
7741,visit,2025-01-21 01:21:00,mobile,organic_search,SG,56.5,0.0,2.39
2114,visit,2025-01-21 03:34:00,desktop,organic_search,IN,89.15,7.913589023243592,3.32
2114,signup,2025-01-21 03:47:00,desktop,organic_search,IN,89.15,7.913589023243592,3.32
4092,visit,2025-01-21 05:01:00,mobile,direct,IN,85.84,9.355034725140987,2.45
4092,signup,2025-01-21 05:09:00,mobile,direct,IN,85.84,9.355034725140987,2.45
4092,add_to_cart,2025-01-21 05:33:00,mobile,direct,IN,85.84,9.355034725140987,2.45
272,visit,2025-01-21 05:55:00,tablet,paid_social,AE,81.05,9.319876012961158,2.74
1703,visit,2025-01-21 06:15:00,desktop,direct,US,59.67,12.822230285961943,3.61
2844,visit,2025-01-21 06:26:00,mobile,direct,IN,84.54,6.931012191360089,2.02
2844,signup,2025-01-21 06:37:00,mobile,direct,IN,84.54,6.931012191360089,2.02
2844,add_to_cart,2025-01-21 06:56:00,mobile,direct,IN,84.54,6.931012191360089,2.02
4172,visit,2025-01-21 08:43:00,mobile,organic_search,IN,42.71,17.413491800043005,1.45
4172,signup,2025-01-21 09:02:00,mobile,organic_search,IN,42.71,17.413491800043005,1.45
4172,purchase,2025-01-21 09:11:00,mobile,organic_search,IN,42.71,17.413491800043005,1.45
4172,add_to_cart,2025-01-21 09:13:00,mobile,organic_search,IN,42.71,17.413491800043005,1.45
4172,begin_checkout,2025-01-21 09:16:00,mobile,organic_search,IN,42.71,17.413491800043005,1.45
1053,visit,2025-01-21 09:31:00,desktop,email,UK,85.91,11.653437393775274,3.67
1053,signup,2025-01-21 09:32:00,desktop,email,UK,85.91,11.653437393775274,3.67
2763,visit,2025-01-21 09:41:00,mobile,paid_social,US,50.16,4.964183541541413,1.77
2763,signup,2025-01-21 09:43:00,mobile,paid_social,US,50.16,4.964183541541413,1.77
1263,visit,2025-01-21 11:01:00,mobile,organic_search,IN,127.04,11.9117594068315,3.31
2704,visit,2025-01-21 11:58:00,tablet,paid_social,IN,74.53,11.484507573362787,3.06
2704,signup,2025-01-21 12:15:00,tablet,paid_social,IN,74.53,11.484507573362787,3.06
6219,visit,2025-01-21 12:44:00,desktop,paid_social,US,90.39,15.079743650817079,2.27
6219,add_to_cart,2025-01-21 12:58:00,desktop,paid_social,US,90.39,15.079743650817079,2.27
6219,signup,2025-01-21 13:01:00,desktop,paid_social,US,90.39,15.079743650817079,2.27
4572,visit,2025-01-21 15:06:00,desktop,direct,US,107.51,4.628655266317727,2.57
4572,signup,2025-01-21 15:15:00,desktop,direct,US,107.51,4.628655266317727,2.57
5274,visit,2025-01-21 15:53:00,desktop,direct,IN,45.35,9.361060176253588,1.59
5274,signup,2025-01-21 15:55:00,desktop,direct,IN,45.35,9.361060176253588,1.59
8439,visit,2025-01-21 19:28:00,mobile,organic_search,SG,67.04,20.83775031467635,3.3
8439,purchase,2025-01-21 19:36:00,mobile,organic_search,SG,67.04,20.83775031467635,3.3
8439,signup,2025-01-21 19:39:00,mobile,organic_search,SG,67.04,20.83775031467635,3.3
8439,add_to_cart,2025-01-21 19:54:00,mobile,organic_search,SG,67.04,20.83775031467635,3.3
8439,begin_checkout,2025-01-21 20:25:00,mobile,organic_search,SG,67.04,20.83775031467635,3.3
7769,visit,2025-01-21 23:46:00,mobile,paid_social,AE,89.78,18.063974131704786,2.74
7769,signup,2025-01-21 23:50:00,mobile,paid_social,AE,89.78,18.063974131704786,2.74
2627,visit,2025-01-21 23:56:00,mobile,organic_search,SG,70.72,0.0,3.01
6445,visit,2025-01-22 00:03:00,desktop,email,UK,60.05,12.414970220963497,2.06
677,visit,2025-01-22 02:00:00,desktop,organic_search,UK,121.91,16.35471196124911,3.1
4672,visit,2025-01-22 02:02:00,desktop,organic_search,UK,63.94,11.214135968178446,4.65
7725,visit,2025-01-22 02:17:00,mobile,direct,IN,76.07,7.563212427510867,3.2
677,signup,2025-01-22 02:21:00,desktop,organic_search,UK,121.91,16.35471196124911,3.1
7725,add_to_cart,2025-01-22 02:23:00,mobile,direct,IN,76.07,7.563212427510867,3.2
2203,visit,2025-01-22 02:30:00,mobile,email,SG,51.0,11.794342227646005,3.48
2203,signup,2025-01-22 02:32:00,mobile,email,SG,51.0,11.794342227646005,3.48
7725,signup,2025-01-22 02:35:00,mobile,direct,IN,76.07,7.563212427510867,3.2
7725,begin_checkout,2025-01-22 02:38:00,mobile,direct,IN,76.07,7.563212427510867,3.2
7725,purchase,2025-01-22 03:09:00,mobile,direct,IN,76.07,7.563212427510867,3.2
4908,visit,2025-01-22 03:52:00,mobile,organic_search,US,98.94,4.850033983463612,4.03
4908,signup,2025-01-22 04:15:00,mobile,organic_search,US,98.94,4.850033983463612,4.03
4908,add_to_cart,2025-01-22 04:20:00,mobile,organic_search,US,98.94,4.850033983463612,4.03
9412,visit,2025-01-22 04:33:00,mobile,organic_search,SG,78.68,6.381207867398837,3.23
5783,visit,2025-01-22 04:56:00,desktop,organic_search,AE,50.64,4.534717383021546,2.67
9412,signup,2025-01-22 04:57:00,mobile,organic_search,SG,78.68,6.381207867398837,3.23
5783,begin_checkout,2025-01-22 05:14:00,desktop,organic_search,AE,50.64,4.534717383021546,2.67
5783,signup,2025-01-22 05:20:00,desktop,organic_search,AE,50.64,4.534717383021546,2.67
2741,visit,2025-01-22 05:22:00,mobile,organic_search,IN,57.45,10.396770853167093,4.28
2259,visit,2025-01-22 05:28:00,desktop,paid_social,IN,72.64,9.571102980105387,2.74
8698,visit,2025-01-22 05:36:00,mobile,direct,UK,88.59,18.72545327220736,3.46
5783,add_to_cart,2025-01-22 05:38:00,desktop,organic_search,AE,50.64,4.534717383021546,2.67
8698,add_to_cart,2025-01-22 05:44:00,mobile,direct,UK,88.59,18.72545327220736,3.46
8698,begin_checkout,2025-01-22 05:45:00,mobile,direct,UK,88.59,18.72545327220736,3.46
2259,signup,2025-01-22 05:49:00,desktop,paid_social,IN,72.64,9.571102980105387,2.74
2259,add_to_cart,2025-01-22 05:54:00,desktop,paid_social,IN,72.64,9.571102980105387,2.74
8698,signup,2025-01-22 05:59:00,mobile,direct,UK,88.59,18.72545327220736,3.46
8698,purchase,2025-01-22 06:00:00,mobile,direct,UK,88.59,18.72545327220736,3.46
5783,purchase,2025-01-22 06:16:00,desktop,organic_search,AE,50.64,4.534717383021546,2.67
1209,visit,2025-01-22 06:40:00,tablet,paid_social,IN,95.91,9.655800282116722,0.8
1209,signup,2025-01-22 07:00:00,tablet,paid_social,IN,95.91,9.655800282116722,0.8
2938,visit,2025-01-22 07:26:00,mobile,organic_search,IN,42.24,19.98378818866582,2.63
2938,add_to_cart,2025-01-22 07:36:00,mobile,organic_search,IN,42.24,19.98378818866582,2.63
2938,signup,2025-01-22 07:47:00,mobile,organic_search,IN,42.24,19.98378818866582,2.63
9830,visit,2025-01-22 07:57:00,mobile,paid_social,UK,84.44,11.590654577163008,3.24
2413,visit,2025-01-22 08:04:00,desktop,paid_social,US,68.07,3.1891359282195335,1.9
2413,signup,2025-01-22 08:20:00,desktop,paid_social,US,68.07,3.1891359282195335,1.9
9830,signup,2025-01-22 08:21:00,mobile,paid_social,UK,84.44,11.590654577163008,3.24
9830,add_to_cart,2025-01-22 08:25:00,mobile,paid_social,UK,84.44,11.590654577163008,3.24
9830,begin_checkout,2025-01-22 08:33:00,mobile,paid_social,UK,84.44,11.590654577163008,3.24
4337,visit,2025-01-22 08:50:00,desktop,paid_social,UK,65.06,12.73146822160853,0.8
9830,purchase,2025-01-22 09:09:00,mobile,paid_social,UK,84.44,11.590654577163008,3.24
3106,visit,2025-01-22 09:34:00,mobile,organic_search,IN,83.61,16.89107328172163,3.3
3106,signup,2025-01-22 09:43:00,mobile,organic_search,IN,83.61,16.89107328172163,3.3
9422,visit,2025-01-22 09:59:00,desktop,direct,IN,68.3,21.450418526830074,1.52
3106,begin_checkout,2025-01-22 10:04:00,mobile,organic_search,IN,83.61,16.89107328172163,3.3
5573,visit,2025-01-22 10:11:00,desktop,paid_social,SG,103.37,0.0,2.47
3106,add_to_cart,2025-01-22 10:20:00,mobile,organic_search,IN,83.61,16.89107328172163,3.3
9422,signup,2025-01-22 10:20:00,desktop,direct,IN,68.3,21.450418526830074,1.52
9422,add_to_cart,2025-01-22 10:21:00,desktop,direct,IN,68.3,21.450418526830074,1.52
6465,visit,2025-01-22 10:32:00,mobile,organic_search,AE,80.07,10.976000829108733,3.26
3106,purchase,2025-01-22 10:46:00,mobile,organic_search,IN,83.61,16.89107328172163,3.3
9422,begin_checkout,2025-01-22 11:05:00,desktop,direct,IN,68.3,21.450418526830074,1.52
6870,visit,2025-01-22 11:09:00,mobile,email,IN,67.61,15.449725788893636,1.99
9422,purchase,2025-01-22 11:27:00,desktop,direct,IN,68.3,21.450418526830074,1.52
8352,visit,2025-01-22 13:17:00,desktop,paid_social,AE,52.57,8.023471929303016,1.03
8352,signup,2025-01-22 13:33:00,desktop,paid_social,AE,52.57,8.023471929303016,1.03
1892,visit,2025-01-22 13:58:00,desktop,organic_search,UK,70.5,5.845446691480186,2.91
798,visit,2025-01-22 14:04:00,tablet,email,IN,95.06,12.245909364220601,3.77
1892,signup,2025-01-22 14:08:00,desktop,organic_search,UK,70.5,5.845446691480186,2.91
8583,visit,2025-01-22 15:47:00,desktop,paid_social,US,75.31,0.5262786709939693,2.15
8583,signup,2025-01-22 16:01:00,desktop,paid_social,US,75.31,0.5262786709939693,2.15
8583,add_to_cart,2025-01-22 16:03:00,desktop,paid_social,US,75.31,0.5262786709939693,2.15
2269,visit,2025-01-22 16:15:00,mobile,organic_search,UK,79.82,7.1531816224187885,1.69
8583,begin_checkout,2025-01-22 16:20:00,desktop,paid_social,US,75.31,0.5262786709939693,2.15
8583,purchase,2025-01-22 16:43:00,desktop,paid_social,US,75.31,0.5262786709939693,2.15
5762,visit,2025-01-22 16:52:00,mobile,email,SG,59.82,5.036266393610484,1.45
1923,visit,2025-01-22 17:03:00,mobile,organic_search,US,74.93,6.848291903131365,1.7
1923,add_to_cart,2025-01-22 17:05:00,mobile,organic_search,US,74.93,6.848291903131365,1.7
5762,begin_checkout,2025-01-22 17:07:00,mobile,email,SG,59.82,5.036266393610484,1.45
5762,signup,2025-01-22 17:09:00,mobile,email,SG,59.82,5.036266393610484,1.45
5762,add_to_cart,2025-01-22 17:26:00,mobile,email,SG,59.82,5.036266393610484,1.45
1923,signup,2025-01-22 17:27:00,mobile,organic_search,US,74.93,6.848291903131365,1.7
7771,visit,2025-01-22 18:16:00,mobile,organic_search,US,66.83,8.186562382278911,4.11
7771,add_to_cart,2025-01-22 18:18:00,mobile,organic_search,US,66.83,8.186562382278911,4.11
7771,signup,2025-01-22 18:22:00,mobile,organic_search,US,66.83,8.186562382278911,4.11
7771,purchase,2025-01-22 19:12:00,mobile,organic_search,US,66.83,8.186562382278911,4.11
7771,begin_checkout,2025-01-22 19:22:00,mobile,organic_search,US,66.83,8.186562382278911,4.11
4848,visit,2025-01-22 22:25:00,desktop,email,AE,46.58,7.927980227822993,1.85
4848,signup,2025-01-22 22:36:00,desktop,email,AE,46.58,7.927980227822993,1.85
5457,visit,2025-01-22 22:49:00,mobile,organic_search,AE,69.92,7.095155965018666,1.71
5457,signup,2025-01-22 23:08:00,mobile,organic_search,AE,69.92,7.095155965018666,1.71
5682,visit,2025-01-23 00:12:00,desktop,organic_search,IN,53.25,3.8849484988515623,5.14
5682,signup,2025-01-23 00:18:00,desktop,organic_search,IN,53.25,3.8849484988515623,5.14
149,visit,2025-01-23 00:29:00,mobile,direct,SG,120.99,10.544455382513037,4.76
149,signup,2025-01-23 00:45:00,mobile,direct,SG,120.99,10.544455382513037,4.76
2334,visit,2025-01-23 01:26:00,desktop,organic_search,IN,81.13,15.868988387570255,4.19
2215,visit,2025-01-23 01:41:00,desktop,direct,SG,78.64,6.432751855373272,2.33
2334,signup,2025-01-23 01:41:00,desktop,organic_search,IN,81.13,15.868988387570255,4.19
2334,add_to_cart,2025-01-23 01:50:00,desktop,organic_search,IN,81.13,15.868988387570255,4.19
7210,visit,2025-01-23 02:11:00,mobile,email,US,79.7,16.952771616758646,1.1
2334,begin_checkout,2025-01-23 02:14:00,desktop,organic_search,IN,81.13,15.868988387570255,4.19
5004,visit,2025-01-23 02:16:00,desktop,paid_social,US,90.36,8.678281303439835,2.17
2334,purchase,2025-01-23 02:22:00,desktop,organic_search,IN,81.13,15.868988387570255,4.19
2773,visit,2025-01-23 02:37:00,desktop,email,IN,64.78,1.5924944562028838,3.86
9103,visit,2025-01-23 02:43:00,desktop,organic_search,US,77.81,6.019630127297811,2.5
2773,signup,2025-01-23 02:44:00,desktop,email,IN,64.78,1.5924944562028838,3.86
9103,add_to_cart,2025-01-23 02:49:00,desktop,organic_search,US,77.81,6.019630127297811,2.5
9103,signup,2025-01-23 02:54:00,desktop,organic_search,US,77.81,6.019630127297811,2.5
1753,visit,2025-01-23 03:43:00,mobile,direct,IN,94.31,0.38180036055722866,1.65
7108,visit,2025-01-23 06:43:00,tablet,direct,IN,74.56,6.353615671778462,2.14
9670,visit,2025-01-23 09:41:00,mobile,direct,US,46.45,6.158190004673583,3.88
9670,signup,2025-01-23 09:54:00,mobile,direct,US,46.45,6.158190004673583,3.88
6389,visit,2025-01-23 10:10:00,mobile,organic_search,UK,68.02,2.3993265131012382,4.07
6389,signup,2025-01-23 10:34:00,mobile,organic_search,UK,68.02,2.3993265131012382,4.07
323,visit,2025-01-23 14:07:00,desktop,direct,IN,65.31,13.274762559099717,4.01
100,visit,2025-01-23 15:40:00,mobile,organic_search,IN,55.01,3.7504742042723684,4.02
100,signup,2025-01-23 15:56:00,mobile,organic_search,IN,55.01,3.7504742042723684,4.02
100,add_to_cart,2025-01-23 16:12:00,mobile,organic_search,IN,55.01,3.7504742042723684,4.02
9533,visit,2025-01-23 17:12:00,desktop,email,US,56.97,5.667610798692065,3.07
9533,add_to_cart,2025-01-23 17:18:00,desktop,email,US,56.97,5.667610798692065,3.07
9533,signup,2025-01-23 17:23:00,desktop,email,US,56.97,5.667610798692065,3.07
9533,begin_checkout,2025-01-23 17:45:00,desktop,email,US,56.97,5.667610798692065,3.07
9533,purchase,2025-01-23 17:52:00,desktop,email,US,56.97,5.667610798692065,3.07
125,visit,2025-01-23 17:58:00,tablet,organic_search,US,86.19,13.397126551448999,2.2
4844,visit,2025-01-23 18:27:00,desktop,direct,IN,49.78,5.680526713908464,2.06
4844,add_to_cart,2025-01-23 18:29:00,desktop,direct,IN,49.78,5.680526713908464,2.06
4844,signup,2025-01-23 18:33:00,desktop,direct,IN,49.78,5.680526713908464,2.06
7254,visit,2025-01-23 20:19:00,mobile,paid_social,IN,94.43,7.749679700598579,2.18
7254,add_to_cart,2025-01-23 20:21:00,mobile,paid_social,IN,94.43,7.749679700598579,2.18
7254,signup,2025-01-23 20:24:00,mobile,paid_social,IN,94.43,7.749679700598579,2.18
4623,visit,2025-01-23 22:23:00,mobile,email,UK,55.52,13.66956549179826,2.72
7436,visit,2025-01-23 23:01:00,mobile,organic_search,IN,68.24,11.083907927822068,1.48
7436,signup,2025-01-23 23:24:00,mobile,organic_search,IN,68.24,11.083907927822068,1.48
7436,add_to_cart,2025-01-23 23:33:00,mobile,organic_search,IN,68.24,11.083907927822068,1.48
7436,begin_checkout,2025-01-24 00:04:00,mobile,organic_search,IN,68.24,11.083907927822068,1.48
7872,visit,2025-01-24 00:56:00,desktop,organic_search,AE,86.07,10.633551200537447,0.8
7872,signup,2025-01-24 01:15:00,desktop,organic_search,AE,86.07,10.633551200537447,0.8
9493,visit,2025-01-24 01:23:00,mobile,organic_search,IN,114.73,2.5566530811519392,2.61
7872,purchase,2025-01-24 01:24:00,desktop,organic_search,AE,86.07,10.633551200537447,0.8
7872,add_to_cart,2025-01-24 01:30:00,desktop,organic_search,AE,86.07,10.633551200537447,0.8
7872,begin_checkout,2025-01-24 02:05:00,desktop,organic_search,AE,86.07,10.633551200537447,0.8
552,visit,2025-01-24 02:21:00,mobile,paid_social,US,43.72,13.727185356717413,4.04
5497,visit,2025-01-24 02:26:00,mobile,email,IN,97.04,7.188831228935053,1.71
6635,visit,2025-01-24 03:02:00,desktop,organic_search,IN,130.44,4.70776980237313,4.28
6635,signup,2025-01-24 03:10:00,desktop,organic_search,IN,130.44,4.70776980237313,4.28
3800,visit,2025-01-24 03:17:00,mobile,organic_search,US,69.01,10.03676444632137,1.48
1540,visit,2025-01-24 04:16:00,mobile,organic_search,IN,77.31,9.018682029243482,2.93
9248,visit,2025-01-24 04:24:00,desktop,paid_social,IN,139.85,11.640117418768524,4.64
946,visit,2025-01-24 05:17:00,mobile,direct,SG,69.3,8.921995070316127,2.76
946,signup,2025-01-24 05:37:00,mobile,direct,SG,69.3,8.921995070316127,2.76
3,visit,2025-01-24 07:02:00,mobile,direct,SG,71.91,7.430033067021357,2.41
3,signup,2025-01-24 07:14:00,mobile,direct,SG,71.91,7.430033067021357,2.41
9277,visit,2025-01-24 07:36:00,desktop,direct,IN,68.86,20.44353519294095,1.98
4321,visit,2025-01-24 07:42:00,mobile,direct,AE,58.55,8.22714056325984,1.45
9277,signup,2025-01-24 07:57:00,desktop,direct,IN,68.86,20.44353519294095,1.98
4321,signup,2025-01-24 08:02:00,mobile,direct,AE,58.55,8.22714056325984,1.45
4321,begin_checkout,2025-01-24 08:12:00,mobile,direct,AE,58.55,8.22714056325984,1.45
9277,purchase,2025-01-24 08:12:00,desktop,direct,IN,68.86,20.44353519294095,1.98
9277,add_to_cart,2025-01-24 08:16:00,desktop,direct,IN,68.86,20.44353519294095,1.98
4321,add_to_cart,2025-01-24 08:18:00,mobile,direct,AE,58.55,8.22714056325984,1.45
4321,purchase,2025-01-24 08:18:00,mobile,direct,AE,58.55,8.22714056325984,1.45
9277,begin_checkout,2025-01-24 08:45:00,desktop,direct,IN,68.86,20.44353519294095,1.98
5479,visit,2025-01-24 10:37:00,mobile,paid_social,IN,77.52,1.0158691376769653,3.03
5479,add_to_cart,2025-01-24 10:41:00,mobile,paid_social,IN,77.52,1.0158691376769653,3.03
5479,begin_checkout,2025-01-24 10:43:00,mobile,paid_social,IN,77.52,1.0158691376769653,3.03
5479,signup,2025-01-24 10:51:00,mobile,paid_social,IN,77.52,1.0158691376769653,3.03
538,visit,2025-01-24 11:41:00,mobile,organic_search,AE,89.31,6.240210642924804,2.05
554,visit,2025-01-24 11:44:00,desktop,email,SG,78.41,15.608092377377982,3.23
2757,visit,2025-01-24 14:22:00,desktop,direct,SG,72.84,7.622073280559174,4.6
4805,visit,2025-01-24 14:34:00,mobile,paid_social,IN,78.13,4.058372898748927,2.83
4805,signup,2025-01-24 14:51:00,mobile,paid_social,IN,78.13,4.058372898748927,2.83
4528,visit,2025-01-24 15:33:00,mobile,organic_search,UK,78.95,17.29482165398145,2.92
3451,visit,2025-01-24 18:52:00,mobile,email,IN,49.29,7.419358515530561,2.88
3451,signup,2025-01-24 19:06:00,mobile,email,IN,49.29,7.419358515530561,2.88
1477,visit,2025-01-24 21:01:00,tablet,paid_social,US,80.91,16.999241207766318,1.17
1477,signup,2025-01-24 21:15:00,tablet,paid_social,US,80.91,16.999241207766318,1.17
3840,visit,2025-01-24 21:38:00,mobile,email,IN,76.03,0.0,1.85
3840,signup,2025-01-24 21:40:00,mobile,email,IN,76.03,0.0,1.85
4684,visit,2025-01-24 23:34:00,mobile,direct,AE,72.43,9.602652195864811,2.1
3706,visit,2025-01-24 23:38:00,mobile,email,AE,28.88,12.647522523024213,2.06
301,visit,2025-01-24 23:50:00,mobile,organic_search,SG,88.75,21.796764828253544,1.1
301,signup,2025-01-24 23:51:00,mobile,organic_search,SG,88.75,21.796764828253544,1.1
4684,signup,2025-01-24 23:56:00,mobile,direct,AE,72.43,9.602652195864811,2.1
9556,visit,2025-01-25 00:13:00,mobile,direct,AE,53.19,15.497008318253272,1.58
9556,signup,2025-01-25 00:23:00,mobile,direct,AE,53.19,15.497008318253272,1.58
3309,visit,2025-01-25 01:53:00,mobile,email,IN,62.86,16.351599512358746,2.11
2746,visit,2025-01-25 02:00:00,desktop,organic_search,IN,80.09,15.910500359634833,3.41
2746,signup,2025-01-25 02:15:00,desktop,organic_search,IN,80.09,15.910500359634833,3.41
2746,add_to_cart,2025-01-25 02:30:00,desktop,organic_search,IN,80.09,15.910500359634833,3.41
2746,begin_checkout,2025-01-25 02:51:00,desktop,organic_search,IN,80.09,15.910500359634833,3.41
7596,visit,2025-01-25 03:27:00,tablet,paid_social,UK,85.62,7.217689173452617,3.32
1966,visit,2025-01-25 06:17:00,mobile,direct,AE,89.15,14.51633322092271,3.09
1966,signup,2025-01-25 06:27:00,mobile,direct,AE,89.15,14.51633322092271,3.09
2867,visit,2025-01-25 06:34:00,tablet,organic_search,IN,73.37,6.9030924901174195,0.8
6273,visit,2025-01-25 07:35:00,desktop,organic_search,US,85.37,5.640363097515978,5.36
8595,visit,2025-01-25 09:12:00,desktop,paid_social,IN,74.77,3.6962154965441254,4.27
1754,visit,2025-01-25 09:44:00,mobile,paid_social,UK,70.85,5.9197370309506585,1.49
6648,visit,2025-01-25 10:01:00,mobile,email,IN,83.37,14.953259311209974,3.37
9683,visit,2025-01-25 10:19:00,tablet,organic_search,UK,80.11,17.782100078754965,2.32
1387,visit,2025-01-25 10:20:00,mobile,organic_search,IN,78.32,9.794589753498753,2.25
9683,signup,2025-01-25 10:27:00,tablet,organic_search,UK,80.11,17.782100078754965,2.32
3670,visit,2025-01-25 10:35:00,tablet,email,US,91.58,13.945588243504659,2.41
9683,add_to_cart,2025-01-25 10:37:00,tablet,organic_search,UK,80.11,17.782100078754965,2.32
